1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.500000,0
1.000000,0.000000,-0.000044,0.000000,1.000000,0.000000,0.000044,0.000000,1.000000,0.000000,0.000000,0.499974,0
1.000000,0.000000,-0.000177,0.000000,1.000000,0.000000,0.000177,0.000000,1.000000,0.000001,0.000000,0.499897,0
1.000000,0.000000,-0.000398,0.000000,1.000000,0.000000,0.000398,0.000000,1.000000,0.000003,0.000000,0.499768,0
1.000000,0.000000,-0.000706,0.000000,1.000000,0.000000,0.000706,0.000000,1.000000,0.000005,0.000000,0.499589,0
0.999999,0.000000,-0.001101,0.000000,1.000000,0.000000,0.001101,0.000000,0.999999,0.000008,0.000000,0.499358,0
0.999999,0.000000,-0.001582,0.000000,1.000000,0.000000,0.001582,0.000000,0.999999,0.000012,0.000000,0.499078,0
0.999998,0.000000,-0.002150,0.000000,1.000000,0.000000,0.002150,0.000000,0.999998,0.000017,0.000000,0.498747,0
0.999996,0.000000,-0.002804,0.000000,1.000000,0.000000,0.002804,0.000000,0.999996,0.000022,0.000000,0.498366,0
0.999994,0.000000,-0.003542,0.000000,1.000000,0.000000,0.003542,0.000000,0.999994,0.000029,0.000000,0.497935,0
0.999990,0.000000,-0.004366,0.000000,1.000000,0.000000,0.004366,0.000000,0.999990,0.000037,0.000000,0.497456,0
0.999986,0.000000,-0.005274,0.000000,1.000000,0.000000,0.005274,0.000000,0.999986,0.000046,0.000000,0.496926,0
0.999980,0.000000,-0.006265,0.000000,1.000000,0.000000,0.006265,0.000000,0.999980,0.000056,0.000000,0.496348,0
0.999973,0.000000,-0.007340,0.000000,1.000000,0.000000,0.007340,0.000000,0.999973,0.000068,0.000000,0.495722,0
0.999964,0.000000,-0.008499,0.000000,1.000000,0.000000,0.008499,0.000000,0.999964,0.000082,0.000000,0.495047,0
0.999953,0.000000,-0.009739,0.000000,1.000000,0.000000,0.009739,0.000000,0.999953,0.000097,0.000000,0.494324,0
0.999939,0.000000,-0.011062,0.000000,1.000000,0.000000,0.011062,0.000000,0.999939,0.000114,0.000000,0.493553,0
0.999922,0.000000,-0.012467,0.000000,1.000000,0.000000,0.012467,0.000000,0.999922,0.000134,0.000000,0.492734,0
0.999903,0.000000,-0.013952,0.000000,1.000000,0.000000,0.013952,0.000000,0.999903,0.000156,0.000000,0.491869,0
0.999880,0.000000,-0.015519,0.000000,1.000000,0.000000,0.015519,0.000000,0.999880,0.000181,0.000000,0.490956,0
0.999853,0.000000,-0.017165,0.000000,1.000000,0.000000,0.017165,0.000000,0.999853,0.000208,0.000000,0.489996,0
0.999822,0.000000,-0.018892,0.000000,1.000000,0.000000,0.018892,0.000000,0.999822,0.000239,0.000000,0.488990,0
0.999786,0.000000,-0.020698,0.000000,1.000000,0.000000,0.020698,0.000000,0.999786,0.000272,0.000000,0.487938,0
