0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0
-0.000015,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000015,0.000021,0.000000,0.500000,0
-0.000059,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000059,0.000083,0.000000,0.500001,0
-0.000133,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000133,0.000186,0.000000,0.500002,0
-0.000235,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000235,0.000331,0.000000,0.500004,0
-0.000367,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000367,0.000516,0.000000,0.500006,0
-0.000527,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000527,0.000742,0.000000,0.500009,0
-0.000717,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000717,0.001009,0.000000,0.500012,0
-0.000935,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000935,0.001315,0.000000,0.500015,0
-0.001181,0.000000,0.999999,0.000000,1.000000,0.000000,-0.999999,0.000000,-0.001181,0.001661,0.000000,0.500019,0
-0.001455,0.000000,0.999999,0.000000,1.000000,0.000000,-0.999999,0.000000,-0.001455,0.002048,0.000000,0.500023,0
-0.001758,0.000000,0.999998,0.000000,1.000000,0.000000,-0.999998,0.000000,-0.001758,0.002474,0.000000,0.500028,0
-0.002088,0.000000,0.999998,0.000000,1.000000,0.000000,-0.999998,0.000000,-0.002088,0.002939,0.000000,0.500033,0
-0.002447,0.000000,0.999997,0.000000,1.000000,0.000000,-0.999997,0.000000,-0.002447,0.003443,0.000000,0.500038,0
-0.002833,0.000000,0.999996,0.000000,1.000000,0.000000,-0.999996,0.000000,-0.002833,0.003986,0.000000,0.500043,0
