0.5954693146273642,0.08979588241397983,0.2909800084936392,-0.07928559059106631,0.025746245760917844,-0.1999908647634403
0.5653967817954323,0.0854988371735257,0.27628545623847145,-0.07604518598898563,0.02404756036666647,-0.19047445437621618
0.5365440643138701,0.08135501603233082,0.2621833301349715,-0.07306727579371795,0.02240127687253491,-0.18161202458214468
0.5088647447101754,0.077360204354395,0.2486517082233375,-0.07012878494232389,0.02094660840666398,-0.17313056897563717
0.48231414335612166,0.07351024184703236,0.23566940531840966,-0.06658554276199616,0.01995234115889164,-0.16418993657297512
0.4568492477150726,0.06980102337196627,0.22321595369478253,-0.06312056389939884,0.019023310468403304,-0.15553980925966523
0.4324286460940722,0.0662285004412793,0.21127158378599312,-0.059792991054236265,0.01812654320282208,-0.14724070986246354
0.4090124653470232,0.06278868317464888,0.19981720499962538,-0.056600036645835086,0.017259918043301764,-0.13928199799724705
0.38656231205583347,0.05947764253243308,0.18883438671217,-0.053536717899739746,0.016422511321075736,-0.13165079372751515
0.36504121678763846,0.05629151267464497,0.17830533948287702,-0.050598166536213074,0.015613455420817723,-0.12433461587549596
0.3444135810886733,0.05322649332766735,0.1682128965107071,-0.04777968946296412,0.014831915037609805,-0.11732143823394396
0.3246451269295595,0.050278852068266135,0.1585404953498243,-0.0450767658482963,0.014077082992230278,-0.1105996786357717
0.3057028483633432,0.04744492645805585,0.14927215989465317,-0.042485040229094106,0.013348179012926951,-0.10415818308640515
0.2875549651971922,0.044721125981185134,0.14039248264367765,-0.04000031621944864,0.012644448334482666,-0.09798621055688728
0.2701708785119409,0.04210393375402541,0.13188660725078696,-0.03761855052802605,0.011965160354579936,-0.09207341815820075
0.2535211278913765,0.03958990798847966,0.1237402113732539,-0.03533584727759061,0.011309607334961353,-0.08640984675939828
0.23757735024598736,0.037175683200562,0.11593948982590717,-0.033148452594469045,0.01067710315886847,-0.08098590706179226
0.22231224013451073,0.03485797116366038,0.10847113805141151,-0.031052749442941268,0.010066982153105003,-0.0757923661353453
0.20769951150166568,0.03263356161166214,0.10132233591665545,-0.029045252683291493,0.00947859798120513,-0.07082033441664813
0.19371386076250613,0.03049932270136491,0.09448073184501436,-0.027122604335447408,0.008911322611972375,-0.06606125316309526
0.18033093117338253,0.0284522012465373,0.08793442729369522,-0.02528156903274353,0.008364545365591546,-0.061506882354478626
0.16752727843702842,0.026489222737935345,0.08167196158453621,-0.023519029652516347,0.0078376720375955,-0.05714928903088935
0.15528033749516107,0.024607491164761842,0.07568229709556383,-0.02183198311203677,0.007330124099294747,-0.052980836054307284
0.14356839046654324,0.022804188653590823,0.06995480481938898,-0.020217536319790966,0.006841337972049166,-0.04899417128032016
0.1323705356919764,0.021076574940911575,0.06447925029318598,-0.0186729022733815,0.006370764371623952,-0.045182217125967816
